_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
2384,2025,2,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,312.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,312.0,False,True,2025-02
2385,2025,2,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4383.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,4383.0,False,True,2025-02
2386,2025,2,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1392.0,,,02/17/2026,02/17/2026,2025-02-01,2026-02-17,2026-02-17,False,,1392.0,False,True,2025-02
2563,2025,3,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,8073.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,8073.0,False,True,2025-03
2564,2025,3,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1401.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,1401.0,False,True,2025-03
2565,2025,3,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9708.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,9708.0,False,True,2025-03
2566,2025,3,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,355.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,355.0,False,True,2025-03
2567,2025,3,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4231.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,4231.0,False,True,2025-03
2568,2025,3,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1388.0,,,02/17/2026,02/17/2026,2025-03-01,2026-02-17,2026-02-17,False,,1388.0,False,True,2025-03
2745,2025,4,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7443.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,7443.0,False,True,2025-04
2746,2025,4,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1242.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,1242.0,False,True,2025-04
2747,2025,4,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9100.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,9100.0,False,True,2025-04
2748,2025,4,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,347.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,347.0,False,True,2025-04
2749,2025,4,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,3972.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,3972.0,False,True,2025-04
2750,2025,4,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1306.0,,,02/17/2026,02/17/2026,2025-04-01,2026-02-17,2026-02-17,False,,1306.0,False,True,2025-04
2927,2025,5,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7531.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,7531.0,False,True,2025-05
2928,2025,5,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1313.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,1313.0,False,True,2025-05
2929,2025,5,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9325.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,9325.0,False,True,2025-05
2930,2025,5,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,324.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,324.0,False,True,2025-05
2931,2025,5,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4144.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,4144.0,False,True,2025-05
2932,2025,5,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1398.0,,,02/17/2026,02/17/2026,2025-05-01,2026-02-17,2026-02-17,False,,1398.0,False,True,2025-05
3109,2025,6,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,6959.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,6959.0,False,True,2025-06
3110,2025,6,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1143.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,1143.0,False,True,2025-06
3111,2025,6,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8783.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,8783.0,False,True,2025-06
3112,2025,6,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,313.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,313.0,False,True,2025-06
3113,2025,6,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,3925.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,3925.0,False,True,2025-06
3114,2025,6,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1301.0,,,02/17/2026,02/17/2026,2025-06-01,2026-02-17,2026-02-17,False,,1301.0,False,True,2025-06
3291,2025,7,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7048.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,7048.0,False,True,2025-07
3292,2025,7,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1206.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,1206.0,False,True,2025-07
3293,2025,7,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8961.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,8961.0,False,True,2025-07
3294,2025,7,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,274.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,274.0,False,True,2025-07
3295,2025,7,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4036.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,4036.0,False,True,2025-07
3296,2025,7,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1249.0,,,02/17/2026,02/17/2026,2025-07-01,2026-02-17,2026-02-17,False,,1249.0,False,True,2025-07
3473,2025,8,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7146.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,7146.0,False,True,2025-08
3474,2025,8,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1223.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,1223.0,False,True,2025-08
3475,2025,8,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,9036.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,9036.0,False,True,2025-08
3476,2025,8,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,313.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,313.0,False,True,2025-08
3477,2025,8,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,4138.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,4138.0,False,True,2025-08
3478,2025,8,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1292.0,,,02/17/2026,02/17/2026,2025-08-01,2026-02-17,2026-02-17,False,,1292.0,False,True,2025-08
3655,2025,9,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,6931.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,6931.0,False,True,2025-09
3656,2025,9,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1212.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,1212.0,False,True,2025-09
3657,2025,9,Occurrence,Place Type,Decedent's Home,ALL,All causes (total),ICD-10,8441.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,8441.0,False,True,2025-09
3658,2025,9,Occurrence,Place Type,Hospice Facility,ALL,All causes (total),ICD-10,277.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,277.0,False,True,2025-09
3659,2025,9,Occurrence,Place Type,Nursing Home/Long Term Care Facility,ALL,All causes (total),ICD-10,3962.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,3962.0,False,True,2025-09
3660,2025,9,Occurrence,Place Type,Other/Unknown,ALL,All causes (total),ICD-10,1157.0,,,02/17/2026,02/17/2026,2025-09-01,2026-02-17,2026-02-17,False,,1157.0,False,True,2025-09
3837,2025,10,Occurrence,Place Type,Inpatient,ALL,All causes (total),ICD-10,7204.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,7204.0,False,True,2025-10
3838,2025,10,Occurrence,Place Type,Emergency Room/Outpatient,ALL,All causes (total),ICD-10,1254.0,,,02/17/2026,02/17/2026,2025-10-01,2026-02-17,2026-02-17,False,,1254.0,False,True,2025-10
