_id,Year,Month,Geography_Type,Strata,Strata_Name,Cause,Cause_Desc,ICD_Revision,Count,Annotation_Code,Annotation_Desc,Data_Extract_Date,Data_Revision_Date,report_month,data_extract_date,data_revision_date,is_suppressed,suppression_type,count_numeric,is_total_population,is_all_cause,report_month_label
1176,2024,7,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,5210.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,5210.0,True,False,2024-07
1187,2024,7,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,556.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,556.0,True,False,2024-07
1198,2024,7,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1717.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,1717.0,True,False,2024-07
1209,2024,7,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,502.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,502.0,True,False,2024-07
1220,2024,7,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,401.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,401.0,True,False,2024-07
1231,2024,7,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,372.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,372.0,True,False,2024-07
1242,2024,7,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,383.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,383.0,True,False,2024-07
1253,2024,7,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1405.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,1405.0,True,False,2024-07
1264,2024,7,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,381.0,,,02/17/2026,02/17/2026,2024-07-01,2026-02-17,2026-02-17,False,,381.0,True,False,2024-07
1303,2024,8,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1351.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,1351.0,True,False,2024-08
1314,2024,8,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,5164.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,5164.0,True,False,2024-08
1325,2024,8,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,920.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,920.0,True,False,2024-08
1336,2024,8,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,886.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,886.0,True,False,2024-08
1347,2024,8,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,154.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,154.0,True,False,2024-08
1358,2024,8,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,4863.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,4863.0,True,False,2024-08
1369,2024,8,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,494.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,494.0,True,False,2024-08
1380,2024,8,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1623.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,1623.0,True,False,2024-08
1391,2024,8,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,480.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,480.0,True,False,2024-08
1402,2024,8,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,392.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,392.0,True,False,2024-08
1413,2024,8,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,357.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,357.0,True,False,2024-08
1424,2024,8,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,346.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,346.0,True,False,2024-08
1435,2024,8,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1422.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,1422.0,True,False,2024-08
1446,2024,8,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,381.0,,,02/17/2026,02/17/2026,2024-08-01,2026-02-17,2026-02-17,False,,381.0,True,False,2024-08
1485,2024,9,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1273.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,1273.0,True,False,2024-09
1496,2024,9,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,4929.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,4929.0,True,False,2024-09
1507,2024,9,Occurrence,Total Population,Total Population,CLD,Chronic lower respiratory diseases,ICD-10,826.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,826.0,True,False,2024-09
1518,2024,9,Occurrence,Total Population,Total Population,DIA,Diabetes mellitus,ICD-10,867.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,867.0,True,False,2024-09
1529,2024,9,Occurrence,Total Population,Total Population,HOM,Assault (homicide),ICD-10,155.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,155.0,True,False,2024-09
1540,2024,9,Occurrence,Total Population,Total Population,HTD,Diseases of heart,ICD-10,4750.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,4750.0,True,False,2024-09
1551,2024,9,Occurrence,Total Population,Total Population,HYP,Essential hypertension and hypertensive renal disease,ICD-10,471.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,471.0,True,False,2024-09
1562,2024,9,Occurrence,Total Population,Total Population,INJ,Accidents (unintentional injuries),ICD-10,1536.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,1536.0,True,False,2024-09
1573,2024,9,Occurrence,Total Population,Total Population,LIV,Chronic liver disease and cirrhosis,ICD-10,503.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,503.0,True,False,2024-09
1584,2024,9,Occurrence,Total Population,Total Population,NEP,"Nephritis, nephrotic syndrome and nephrosis",ICD-10,369.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,369.0,True,False,2024-09
1595,2024,9,Occurrence,Total Population,Total Population,PAR,Parkinson's disease,ICD-10,332.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,332.0,True,False,2024-09
1606,2024,9,Occurrence,Total Population,Total Population,PNF,Influenza and pneumonia,ICD-10,319.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,319.0,True,False,2024-09
1617,2024,9,Occurrence,Total Population,Total Population,STK,Cerebrovascular diseases,ICD-10,1422.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,1422.0,True,False,2024-09
1628,2024,9,Occurrence,Total Population,Total Population,SUI,Intentional self-harm (suicide),ICD-10,349.0,,,02/17/2026,02/17/2026,2024-09-01,2026-02-17,2026-02-17,False,,349.0,True,False,2024-09
1667,2024,10,Occurrence,Total Population,Total Population,ALZ,Alzheimer's disease,ICD-10,1296.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,1296.0,True,False,2024-10
1678,2024,10,Occurrence,Total Population,Total Population,CAN,Malignant neoplasms,ICD-10,5204.0,,,02/17/2026,02/17/2026,2024-10-01,2026-02-17,2026-02-17,False,,5204.0,True,False,2024-10
